"Category","Product type","SKU","Product description","Size (cm)","Size (inches)","Finish","Paper type","Substrate weight","Product price","Product currency","Source country","Destination country","Shipping method","Shipping price","Plus one shipping price","Shipping currency","Minimum shipping (days)","Maximum shipping (days)","Tracked shipping"
"Prints","Photo Art Prints","ART-PAP-MG-39X59","MG, Metallic Gloss, 280gsm, 100x150cm / 40x60""","100x150cm","40x60""",,"MG","280gsm","   66.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-MG-39X79","MG, Metallic Gloss, 280gsm, 100x200cm / 40x80″","100x200cm",,,"MG","280gsm","   77.00","GBP","GB","US","Express","   67.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-MG-8X10","MG, Metallic Gloss, 280gsm, 20x25cm / 8x10″","20x25cm",,,"MG","280gsm","    6.00","GBP","GB","US","Budget","    5.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Photo Art Prints","ART-PAP-MG-8X10","MG, Metallic Gloss, 280gsm, 20x25cm / 8x10″","20x25cm",,,"MG","280gsm","    6.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-MG-8X10","MG, Metallic Gloss, 280gsm, 20x25cm / 8x10″","20x25cm",,,"MG","280gsm","    6.00","GBP","GB","US","Standard","    9.95","    0.00","GBP",5,12,"Tracked"
"Prints","Photo Art Prints","ART-PAP-MG-A0","MG, Metallic Gloss, 280gsm, 84.1x118.9 cm / 33.1x46.8"" (A0)","A0","33.1x46.8""",,"MG","280gsm","   39.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-MG-A1","MG, Metallic Gloss, 280gsm, 59.4x84.1cm / 23.4x33.1"" (A1)","59.4x84.1cm","23.4x33.1""",,"MG","280gsm","   25.00","GBP","GB","US","Budget","   11.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Photo Art Prints","ART-PAP-MG-A1","MG, Metallic Gloss, 280gsm, 59.4x84.1cm / 23.4x33.1"" (A1)","59.4x84.1cm","23.4x33.1""",,"MG","280gsm","   25.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-MG-A1","MG, Metallic Gloss, 280gsm, 59.4x84.1cm / 23.4x33.1"" (A1)","59.4x84.1cm","23.4x33.1""",,"MG","280gsm","   25.00","GBP","GB","US","Standard","   12.95","    0.00","GBP",5,7,"Tracked"
"Prints","Photo Art Prints","ART-PAP-MG-A3","MG, Metallic Gloss, 280gsm, 29.7x42cm / 11.7x16.5"" (A3)","29.7x42cm","11.7x16.5""",,"MG","280gsm","   11.00","GBP","GB","US","Budget","    6.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Photo Art Prints","ART-PAP-MG-A3","MG, Metallic Gloss, 280gsm, 29.7x42cm / 11.7x16.5"" (A3)","29.7x42cm","11.7x16.5""",,"MG","280gsm","   11.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-MG-A3","MG, Metallic Gloss, 280gsm, 29.7x42cm / 11.7x16.5"" (A3)","29.7x42cm","11.7x16.5""",,"MG","280gsm","   11.00","GBP","GB","US","Standard","    9.95","    0.00","GBP",5,12,"Tracked"
"Prints","Photo Art Prints","ART-PAP-SPR-10X20","SPR, Smooth Photo Rag, 280gsm, 25x50cm / 10x20""","25x50cm","10x20""",,"SPR","280gsm","   11.00","GBP","GB","US","Budget","    6.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Photo Art Prints","ART-PAP-SPR-10X20","SPR, Smooth Photo Rag, 280gsm, 25x50cm / 10x20""","25x50cm","10x20""",,"SPR","280gsm","   11.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-SPR-10X20","SPR, Smooth Photo Rag, 280gsm, 25x50cm / 10x20""","25x50cm","10x20""",,"SPR","280gsm","   11.00","GBP","GB","US","Standard","    9.95","    0.00","GBP",6,9,"Tracked"
"Prints","Photo Art Prints","ART-PAP-SPR-11X14","SPR, Smooth Photo Rag, 280gsm, 28x35.5cm / 11x14""","28x35.5cm","11x14""",,"SPR","280gsm","    8.00","GBP","GB","US","Budget","    5.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Photo Art Prints","ART-PAP-SPR-11X14","SPR, Smooth Photo Rag, 280gsm, 28x35.5cm / 11x14""","28x35.5cm","11x14""",,"SPR","280gsm","    8.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-SPR-11X14","SPR, Smooth Photo Rag, 280gsm, 28x35.5cm / 11x14""","28x35.5cm","11x14""",,"SPR","280gsm","    8.00","GBP","GB","US","Standard","    9.95","    0.00","GBP",6,9,"Tracked"
"Prints","Photo Art Prints","ART-PAP-SPR-12X12","SPR, Smooth Photo Rag, 280gsm, 30x30cm / 12x12""","30x30cm","12x12""",,"SPR","280gsm","    7.00","GBP","GB","US","Budget","    5.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Photo Art Prints","ART-PAP-SPR-12X12","SPR, Smooth Photo Rag, 280gsm, 30x30cm / 12x12""","30x30cm","12x12""",,"SPR","280gsm","    7.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-SPR-12X12","SPR, Smooth Photo Rag, 280gsm, 30x30cm / 12x12""","30x30cm","12x12""",,"SPR","280gsm","    7.00","GBP","GB","US","Standard","    9.95","    0.00","GBP",6,9,"Tracked"
"Prints","Photo Art Prints","ART-PAP-SPR-12X16","SPR, Smooth Photo Rag, 280gsm, 30x40cm / 12x16""","30x40cm","12x16""",,"SPR","280gsm","    9.00","GBP","GB","US","Budget","    5.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Photo Art Prints","ART-PAP-SPR-12X16","SPR, Smooth Photo Rag, 280gsm, 30x40cm / 12x16""","30x40cm","12x16""",,"SPR","280gsm","    9.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-SPR-12X16","SPR, Smooth Photo Rag, 280gsm, 30x40cm / 12x16""","30x40cm","12x16""",,"SPR","280gsm","    9.00","GBP","GB","US","Standard","    9.95","    0.00","GBP",6,9,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-28X28","Photographic Art Print 70x70cm / 28x28""","70x70cm","28x28""",,"LPP","240gsm","   15.00","EUR","NL","US","Budget","    9.95","    0.00","EUR",3,6,"Not Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-28X28","Photographic Art Print 70x70cm / 28x28""","70x70cm","28x28""",,"LPP","240gsm","   20.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-28X28","Photographic Art Print 70x70cm / 28x28""","70x70cm","28x28""",,"LPP","240gsm","   20.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-28X28","Photographic Art Print 70x70cm / 28x28""","70x70cm","28x28""",,"LPP","240gsm","   15.00","GBP","GB","US","Standard","    9.95","    0.00","GBP",6,9,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-28X40","Photographic Art Print 70x100cm / 28x40""","70x100cm","28x40""",,"LPP","240gsm","   26.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-28X40","Photographic Art Print 70x100cm / 28x40""","70x100cm","28x40""",,"LPP","240gsm","   26.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-28X40","Photographic Art Print 70x100cm / 28x40""","70x100cm","28x40""",,"LPP","240gsm","   26.00","USD","US","US","Overnight","   34.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-28X40","Photographic Art Print 70x100cm / 28x40""","70x100cm","28x40""",,"LPP","240gsm","   26.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-30X30","Photographic Art Print 75x75cm / 30x30""","75x75cm","30x30""",,"LPP","240gsm","   22.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-30X30","Photographic Art Print 75x75cm / 30x30""","75x75cm","30x30""",,"LPP","240gsm","   22.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-30X30","Photographic Art Print 75x75cm / 30x30""","75x75cm","30x30""",,"LPP","240gsm","   22.00","USD","US","US","Overnight","   34.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-30X30","Photographic Art Print 75x75cm / 30x30""","75x75cm","30x30""",,"LPP","240gsm","   22.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-30X40","Photographic Art Print 75x100cm / 30x40""","75x100cm","30x40""",,"LPP","240gsm","   26.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-30X40","Photographic Art Print 75x100cm / 30x40""","75x100cm","30x40""",,"LPP","240gsm","   26.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-30X40","Photographic Art Print 75x100cm / 30x40""","75x100cm","30x40""",,"LPP","240gsm","   26.00","USD","US","US","Overnight","   34.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-30X40","Photographic Art Print 75x100cm / 30x40""","75x100cm","30x40""",,"LPP","240gsm","   26.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-30X60","Photographic Art Print 75x150cm / 30x60""","75x150cm","30x60""",,"LPP","240gsm","   35.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-30X60","Photographic Art Print 75x150cm / 30x60""","75x150cm","30x60""",,"LPP","240gsm","   35.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-30X60","Photographic Art Print 75x150cm / 30x60""","75x150cm","30x60""",,"LPP","240gsm","   35.00","USD","US","US","Overnight","   36.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-30X60","Photographic Art Print 75x150cm / 30x60""","75x150cm","30x60""",,"LPP","240gsm","   35.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-32X32","Photographic Art Print 80x80cm / 32x32""","80x80cm","32x32""",,"LPP","240gsm","   23.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-32X32","Photographic Art Print 80x80cm / 32x32""","80x80cm","32x32""",,"LPP","240gsm","   23.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-32X32","Photographic Art Print 80x80cm / 32x32""","80x80cm","32x32""",,"LPP","240gsm","   23.00","USD","US","US","Overnight","   34.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-32X32","Photographic Art Print 80x80cm / 32x32""","80x80cm","32x32""",,"LPP","240gsm","   23.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-32X40","Photographic Art Print 80x100cm / 32x40""","80x100cm","32x40""",,"LPP","240gsm","   25.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-32X40","Photographic Art Print 80x100cm / 32x40""","80x100cm","32x40""",,"LPP","240gsm","   25.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-32X40","Photographic Art Print 80x100cm / 32x40""","80x100cm","32x40""",,"LPP","240gsm","   25.00","USD","US","US","Overnight","   34.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-32X40","Photographic Art Print 80x100cm / 32x40""","80x100cm","32x40""",,"LPP","240gsm","   25.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-24X24","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 60x60cm / 24x24""","60x60cm","24x24""",,"HFAP","285gsm","   37.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-24X24","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 60x60cm / 24x24""","60x60cm","24x24""",,"HFAP","285gsm","   37.00","GBP","GB","US","Standard","    9.95","    0.00","GBP",5,12,"Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-24X32","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 60x80cm / 24x32""","60x80cm","24x32""",,"HFAP","285gsm","   40.00","GBP","GB","US","Budget","   11.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-24X32","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 60x80cm / 24x32""","60x80cm","24x32""",,"HFAP","285gsm","   40.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-24X32","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 60x80cm / 24x32""","60x80cm","24x32""",,"HFAP","285gsm","   40.00","GBP","GB","US","Standard","   12.95","    0.00","GBP",5,7,"Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-24X35","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 60x90cm / 24x36""","60x90cm","24x36""",,"HFAP","285gsm","   47.00","GBP","GB","US","Budget","   11.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-24X35","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 60x90cm / 24x36""","60x90cm","24x36""",,"HFAP","285gsm","   47.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-24X35","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 60x90cm / 24x36""","60x90cm","24x36""",,"HFAP","285gsm","   47.00","GBP","GB","US","Standard","   12.95","    0.00","GBP",5,7,"Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-28X28","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 70x70cm / 28x28""","70x70cm","28x28""",,"HFAP","285gsm","   44.00","GBP","GB","US","Budget","    9.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-28X28","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 70x70cm / 28x28""","70x70cm","28x28""",,"HFAP","285gsm","   44.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-28X28","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 70x70cm / 28x28""","70x70cm","28x28""",,"HFAP","285gsm","   44.00","GBP","GB","US","Standard","   10.95","    0.00","GBP",5,7,"Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-28X39","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 70x100cm / 28x40""","70x100cm","28x40""",,"HFAP","285gsm","   51.00","GBP","GB","US","Budget","   11.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-28X39","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 70x100cm / 28x40""","70x100cm","28x40""",,"HFAP","285gsm","   51.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-28X39","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 70x100cm / 28x40""","70x100cm","28x40""",,"HFAP","285gsm","   51.00","GBP","GB","US","Standard","   12.95","    0.00","GBP",5,7,"Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-30X30","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 75x75cm / 30x30""","75x75cm","30x30""",,"HFAP","285gsm","   48.00","GBP","GB","US","Budget","   11.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-30X30","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 75x75cm / 30x30""","75x75cm","30x30""",,"HFAP","285gsm","   48.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-30X30","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 75x75cm / 30x30""","75x75cm","30x30""",,"HFAP","285gsm","   48.00","GBP","GB","US","Standard","   12.95","    0.00","GBP",5,7,"Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-30X59","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 75x150cm / 30x60″","75x150cm",,,"HFAP","285gsm","   61.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-32X32","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 80x80cm / 32x32""","80x80cm","32x32""",,"HFAP","285gsm","   50.00","GBP","GB","US","Budget","   11.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-32X32","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 80x80cm / 32x32""","80x80cm","32x32""",,"HFAP","285gsm","   50.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-32X32","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 80x80cm / 32x32""","80x80cm","32x32""",,"HFAP","285gsm","   50.00","GBP","GB","US","Standard","   12.95","    0.00","GBP",5,7,"Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-35X35","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 90x90cm / 36x36""","90x90cm","36x36""",,"HFAP","285gsm","   53.00","GBP","GB","US","Budget","   11.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-35X35","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 90x90cm / 36x36""","90x90cm","36x36""",,"HFAP","285gsm","   53.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-35X35","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 90x90cm / 36x36""","90x90cm","36x36""",,"HFAP","285gsm","   53.00","GBP","GB","US","Standard","   12.95","    0.00","GBP",5,7,"Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-39X39","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 100x100cm / 40x40""","100x100cm","40x40""",,"HFAP","285gsm","   57.00","GBP","GB","US","Budget","   11.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-39X39","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 100x100cm / 40x40""","100x100cm","40x40""",,"HFAP","285gsm","   57.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-39X39","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 100x100cm / 40x40""","100x100cm","40x40""",,"HFAP","285gsm","   57.00","GBP","GB","US","Standard","   12.95","    0.00","GBP",5,7,"Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-39X47","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 100x120cm / 40x48""","100x120cm","40x48""",,"HFAP","285gsm","   66.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-39X59","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 100x150cm / 40x60""","100x150cm","40x60""",,"HFAP","285gsm","   88.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-39X79","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 100x200cm / 40x80″","100x200cm",,,"HFAP","285gsm","   94.00","GBP","GB","US","Express","   67.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-A0","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 84.1x118.9 cm / 33.1x46.8"" (A0)","A0","33.1x46.8""",,"HFAP","285gsm","   55.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-A1","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 59.4x84.1cm / 23.4x33.1"" (A1)","59.4x84.1cm","23.4x33.1""",,"HFAP","285gsm","   42.00","GBP","GB","US","Budget","   11.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Photo Art Prints","P-PHO-HPR-210X297","HPR, Hahnemühle Photo Rag, 308gsm, 21.1x29.7cm / 8x12""","21.1x29.7cm","8x12""",,"HPR","308gsm","   14.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPR-210X297","HPR, Hahnemühle Photo Rag, 308gsm, 21.1x29.7cm / 8x12""","21.1x29.7cm","8x12""",,"HPR","308gsm","   14.00","USD","US","US","Overnight","   29.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPR-210X297","HPR, Hahnemühle Photo Rag, 308gsm, 21.1x29.7cm / 8x12""","21.1x29.7cm","8x12""",,"HPR","308gsm","   14.00","USD","US","US","Standard","    8.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPR-400X400","HPR, Hahnemühle Photo Rag, 308gsm, 40x40cm / 16x16""","40x40cm","16x16""",,"HPR","308gsm","   24.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPR-400X400","HPR, Hahnemühle Photo Rag, 308gsm, 40x40cm / 16x16""","40x40cm","16x16""",,"HPR","308gsm","   24.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPR-400X400","HPR, Hahnemühle Photo Rag, 308gsm, 40x40cm / 16x16""","40x40cm","16x16""",,"HPR","308gsm","   24.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPR-400X400","HPR, Hahnemühle Photo Rag, 308gsm, 40x40cm / 16x16""","40x40cm","16x16""",,"HPR","308gsm","   24.00","USD","US","US","Standard","    8.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPR-400X500","HPR, Hahnemühle Photo Rag, 308gsm, 40x50cm / 16x20""","40x50cm","16x20""",,"HPR","308gsm","   26.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPR-400X500","HPR, Hahnemühle Photo Rag, 308gsm, 40x50cm / 16x20""","40x50cm","16x20""",,"HPR","308gsm","   26.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPR-400X500","HPR, Hahnemühle Photo Rag, 308gsm, 40x50cm / 16x20""","40x50cm","16x20""",,"HPR","308gsm","   26.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPR-400X500","HPR, Hahnemühle Photo Rag, 308gsm, 40x50cm / 16x20""","40x50cm","16x20""",,"HPR","308gsm","   26.00","USD","US","US","Standard","    9.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPR-400X600","HPR, Hahnemühle Photo Rag, 308gsm, 40x60cm / 16x24""","40x60cm","16x24""",,"HPR","308gsm","   27.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPR-400X600","HPR, Hahnemühle Photo Rag, 308gsm, 40x60cm / 16x24""","40x60cm","16x24""",,"HPR","308gsm","   27.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPR-400X600","HPR, Hahnemühle Photo Rag, 308gsm, 40x60cm / 16x24""","40x60cm","16x24""",,"HPR","308gsm","   27.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPR-400X600","HPR, Hahnemühle Photo Rag, 308gsm, 40x60cm / 16x24""","40x60cm","16x24""",,"HPR","308gsm","   27.00","USD","US","US","Standard","    9.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPR-400X800","HPR, Hahnemühle Photo Rag, 308gsm, 40x80cm / 16x32""","40x80cm","16x32""",,"HPR","308gsm","   36.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPR-400X800","HPR, Hahnemühle Photo Rag, 308gsm, 40x80cm / 16x32""","40x80cm","16x32""",,"HPR","308gsm","   36.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPR-400X800","HPR, Hahnemühle Photo Rag, 308gsm, 40x80cm / 16x32""","40x80cm","16x32""",,"HPR","308gsm","   36.00","USD","US","US","Overnight","   34.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPR-400X800","HPR, Hahnemühle Photo Rag, 308gsm, 40x80cm / 16x32""","40x80cm","16x32""",,"HPR","308gsm","   36.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPR-420X594","HPR, Hahnemühle Photo Rag, 308gsm, 42x59.4cm / 17x23""","42x59.4cm","17x23""",,"HPR","308gsm","   28.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPR-420X594","HPR, Hahnemühle Photo Rag, 308gsm, 42x59.4cm / 17x23""","42x59.4cm","17x23""",,"HPR","308gsm","   28.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPR-420X594","HPR, Hahnemühle Photo Rag, 308gsm, 42x59.4cm / 17x23""","42x59.4cm","17x23""",,"HPR","308gsm","   28.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPR-420X594","HPR, Hahnemühle Photo Rag, 308gsm, 42x59.4cm / 17x23""","42x59.4cm","17x23""",,"HPR","308gsm","   28.00","USD","US","US","Standard","    9.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-HFAP-A1","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 59.4x84.1cm / 23.4x33.1"" (A1)","59.4x84.1cm","23.4x33.1""",,"HFAP","285gsm","   42.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
