"Category","Product type","SKU","Product description","Size (cm)","Size (inches)","Finish","Paper type","Substrate weight","Product price","Product currency","Source country","Destination country","Shipping method","Shipping price","Plus one shipping price","Shipping currency","Minimum shipping (days)","Maximum shipping (days)","Tracked shipping"
"Prints","Fine Art Prints","GLOBAL-PAP-28X48","Photographic Art Print 70x120cm / 28x48""","70x120cm","28x48""",,"LPP","240gsm","   34.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-28X48","Photographic Art Print 70x120cm / 28x48""","70x120cm","28x48""",,"LPP","240gsm","   34.00","USD","US","US","Overnight","   36.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-28X48","Photographic Art Print 70x120cm / 28x48""","70x120cm","28x48""",,"LPP","240gsm","   34.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-28X55","Photographic Art Print 70x140cm / 28x55""","70x140cm","28x55""",,"LPP","240gsm","   39.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-28X55","Photographic Art Print 70x140cm / 28x55""","70x140cm","28x55""",,"LPP","240gsm","   39.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-28X55","Photographic Art Print 70x140cm / 28x55""","70x140cm","28x55""",,"LPP","240gsm","   39.00","USD","US","US","Overnight","   36.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-28X55","Photographic Art Print 70x140cm / 28x55""","70x140cm","28x55""",,"LPP","240gsm","   39.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-28X63","Photographic Art Print 70x160cm / 28x63""","70x160cm","28x63""",,"LPP","240gsm","   35.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-28X63","Photographic Art Print 70x160cm / 28x63""","70x160cm","28x63""",,"LPP","240gsm","   35.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-28X63","Photographic Art Print 70x160cm / 28x63""","70x160cm","28x63""",,"LPP","240gsm","   35.00","USD","US","US","Overnight","   36.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-28X63","Photographic Art Print 70x160cm / 28x63""","70x160cm","28x63""",,"LPP","240gsm","   35.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-150X100","HGE, Hahnemühle German Etching, 310gsm, 15x10 cm / 6x4""",,"6x4""",,"HGE","310gsm","    9.00","USD","US","US","Overnight","   29.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-150X100","HGE, Hahnemühle German Etching, 310gsm, 15x10 cm / 6x4""",,"6x4""",,"HGE","310gsm","    9.00","USD","US","US","Standard","    8.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-150X150","HGE, Hahnemühle German Etching, 310gsm, 15x15 cm / 6x6""",,"6x6""",,"HGE","310gsm","   10.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-150X150","HGE, Hahnemühle German Etching, 310gsm, 15x15 cm / 6x6""",,"6x6""",,"HGE","310gsm","   10.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-150X150","HGE, Hahnemühle German Etching, 310gsm, 15x15 cm / 6x6""",,"6x6""",,"HGE","310gsm","   10.00","USD","US","US","Overnight","   29.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-150X150","HGE, Hahnemühle German Etching, 310gsm, 15x15 cm / 6x6""",,"6x6""",,"HGE","310gsm","   10.00","USD","US","US","Standard","    8.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-200X200","HGE, Hahnemühle German Etching, 310gsm, 20x20 cm / 8x8""",,"8x8""",,"HGE","310gsm","   12.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-200X200","HGE, Hahnemühle German Etching, 310gsm, 20x20 cm / 8x8""",,"8x8""",,"HGE","310gsm","   12.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-200X200","HGE, Hahnemühle German Etching, 310gsm, 20x20 cm / 8x8""",,"8x8""",,"HGE","310gsm","   12.00","USD","US","US","Overnight","   29.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-200X200","HGE, Hahnemühle German Etching, 310gsm, 20x20 cm / 8x8""",,"8x8""",,"HGE","310gsm","   12.00","USD","US","US","Standard","    8.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-200X250","HGE, Hahnemühle German Etching, 310gsm, 20x25 cm / 8x10""",,"8x10""",,"HGE","310gsm","   13.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-200X250","HGE, Hahnemühle German Etching, 310gsm, 20x25 cm / 8x10""",,"8x10""",,"HGE","310gsm","   13.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-200X250","HGE, Hahnemühle German Etching, 310gsm, 20x25 cm / 8x10""",,"8x10""",,"HGE","310gsm","   13.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-200X250","HGE, Hahnemühle German Etching, 310gsm, 20x25 cm / 8x10""",,"8x10""",,"HGE","310gsm","   13.00","USD","US","US","Standard","    9.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-200X300","HGE, Hahnemühle German Etching, 310gsm, 20x30 cm / 8x12""",,"8x12""",,"HGE","310gsm","   14.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-200X300","HGE, Hahnemühle German Etching, 310gsm, 20x30 cm / 8x12""",,"8x12""",,"HGE","310gsm","   14.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-200X300","HGE, Hahnemühle German Etching, 310gsm, 20x30 cm / 8x12""",,"8x12""",,"HGE","310gsm","   14.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-200X300","HGE, Hahnemühle German Etching, 310gsm, 20x30 cm / 8x12""",,"8x12""",,"HGE","310gsm","   14.00","USD","US","US","Standard","    9.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-211X297","HGE, Hahnemühle German Etching, 310gsm, 21.1x29.7 cm / 8x12""",,"8x12""",,"HGE","310gsm","   14.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-211X297","HGE, Hahnemühle German Etching, 310gsm, 21.1x29.7 cm / 8x12""",,"8x12""",,"HGE","310gsm","   14.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-211X297","HGE, Hahnemühle German Etching, 310gsm, 21.1x29.7 cm / 8x12""",,"8x12""",,"HGE","310gsm","   14.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-211X297","HGE, Hahnemühle German Etching, 310gsm, 21.1x29.7 cm / 8x12""",,"8x12""",,"HGE","310gsm","   14.00","USD","US","US","Standard","    9.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-250X250","HGE, Hahnemühle German Etching, 310gsm, 25x25 cm / 10x10""",,"10x10""",,"HGE","310gsm","   15.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-250X250","HGE, Hahnemühle German Etching, 310gsm, 25x25 cm / 10x10""",,"10x10""",,"HGE","310gsm","   15.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-250X250","HGE, Hahnemühle German Etching, 310gsm, 25x25 cm / 10x10""",,"10x10""",,"HGE","310gsm","   15.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-250X250","HGE, Hahnemühle German Etching, 310gsm, 25x25 cm / 10x10""",,"10x10""",,"HGE","310gsm","   15.00","USD","US","US","Standard","    9.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-250X500","HGE, Hahnemühle German Etching, 310gsm, 25x50 cm / 10x20""",,"10x20""",,"HGE","310gsm","   20.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-250X500","HGE, Hahnemühle German Etching, 310gsm, 25x50 cm / 10x20""",,"10x20""",,"HGE","310gsm","   20.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-250X500","HGE, Hahnemühle German Etching, 310gsm, 25x50 cm / 10x20""",,"10x20""",,"HGE","310gsm","   20.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-250X500","HGE, Hahnemühle German Etching, 310gsm, 25x50 cm / 10x20""",,"10x20""",,"HGE","310gsm","   20.00","USD","US","US","Standard","   10.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-31X63","Photographic Art Print 79x160cm / 31x63""","79x160cm","31x63""",,"LPP","240gsm","   43.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-31X63","Photographic Art Print 79x160cm / 31x63""","79x160cm","31x63""",,"LPP","240gsm","   43.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-31X63","Photographic Art Print 79x160cm / 31x63""","79x160cm","31x63""",,"LPP","240gsm","   43.00","USD","US","US","Overnight","   36.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-31X63","Photographic Art Print 79x160cm / 31x63""","79x160cm","31x63""",,"LPP","240gsm","   43.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-32X44","Photographic Art Print 80x112cm / 32x44""","80x112cm","32x44""",,"LPP","240gsm","   36.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-32X44","Photographic Art Print 80x112cm / 32x44""","80x112cm","32x44""",,"LPP","240gsm","   36.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-32X44","Photographic Art Print 80x112cm / 32x44""","80x112cm","32x44""",,"LPP","240gsm","   36.00","USD","US","US","Overnight","   36.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-32X44","Photographic Art Print 80x112cm / 32x44""","80x112cm","32x44""",,"LPP","240gsm","   36.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-32X47","Photographic Art Print 80x120cm / 32x47""","80x120cm","32x47""",,"LPP","240gsm","   38.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-32X47","Photographic Art Print 80x120cm / 32x47""","80x120cm","32x47""",,"LPP","240gsm","   38.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-32X47","Photographic Art Print 80x120cm / 32x47""","80x120cm","32x47""",,"LPP","240gsm","   38.00","USD","US","US","Overnight","   36.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-32X47","Photographic Art Print 80x120cm / 32x47""","80x120cm","32x47""",,"LPP","240gsm","   38.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-32X48","Photographic Art Print 80x120cm / 32x48""","80x120cm","32x48""",,"LPP","240gsm","   38.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-32X48","Photographic Art Print 80x120cm / 32x48""","80x120cm","32x48""",,"LPP","240gsm","   38.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-32X48","Photographic Art Print 80x120cm / 32x48""","80x120cm","32x48""",,"LPP","240gsm","   38.00","USD","US","US","Overnight","   36.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-32X48","Photographic Art Print 80x120cm / 32x48""","80x120cm","32x48""",,"LPP","240gsm","   38.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-35X51","Photographic Art Print 89x130cm / 35x51""","89x130cm","35x51""",,"LPP","240gsm","   40.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-35X51","Photographic Art Print 89x130cm / 35x51""","89x130cm","35x51""",,"LPP","240gsm","   40.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-35X51","Photographic Art Print 89x130cm / 35x51""","89x130cm","35x51""",,"LPP","240gsm","   40.00","USD","US","US","Overnight","   36.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-35X51","Photographic Art Print 89x130cm / 35x51""","89x130cm","35x51""",,"LPP","240gsm","   40.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-35X53","Photographic Art Print 89x135cm / 35x53""","89x135cm","35x53""",,"LPP","240gsm","   43.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-35X53","Photographic Art Print 89x135cm / 35x53""","89x135cm","35x53""",,"LPP","240gsm","   43.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-35X53","Photographic Art Print 89x135cm / 35x53""","89x135cm","35x53""",,"LPP","240gsm","   43.00","USD","US","US","Overnight","   36.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-35X53","Photographic Art Print 89x135cm / 35x53""","89x135cm","35x53""",,"LPP","240gsm","   43.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-280X350","HGE, Hahnemühle German Etching, 310gsm, 28x35 cm / 11x14""",,"11x14""",,"HGE","310gsm","   17.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-280X350","HGE, Hahnemühle German Etching, 310gsm, 28x35 cm / 11x14""",,"11x14""",,"HGE","310gsm","   17.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-280X350","HGE, Hahnemühle German Etching, 310gsm, 28x35 cm / 11x14""",,"11x14""",,"HGE","310gsm","   17.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-280X350","HGE, Hahnemühle German Etching, 310gsm, 28x35 cm / 11x14""",,"11x14""",,"HGE","310gsm","   17.00","USD","US","US","Standard","    9.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-297X419","HGE, Hahnemühle German Etching, 310gsm, 29.7x41.9 cm / 12x17""",,"12x17""",,"HGE","310gsm","   21.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-297X419","HGE, Hahnemühle German Etching, 310gsm, 29.7x41.9 cm / 12x17""",,"12x17""",,"HGE","310gsm","   21.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-297X419","HGE, Hahnemühle German Etching, 310gsm, 29.7x41.9 cm / 12x17""",,"12x17""",,"HGE","310gsm","   21.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-297X419","HGE, Hahnemühle German Etching, 310gsm, 29.7x41.9 cm / 12x17""",,"12x17""",,"HGE","310gsm","   21.00","USD","US","US","Standard","   10.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-300X300","HGE, Hahnemühle German Etching, 310gsm, 30x30 cm / 12x12""",,"12x12""",,"HGE","310gsm","   16.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-300X300","HGE, Hahnemühle German Etching, 310gsm, 30x30 cm / 12x12""",,"12x12""",,"HGE","310gsm","   16.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-300X300","HGE, Hahnemühle German Etching, 310gsm, 30x30 cm / 12x12""",,"12x12""",,"HGE","310gsm","   16.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-300X300","HGE, Hahnemühle German Etching, 310gsm, 30x30 cm / 12x12""",,"12x12""",,"HGE","310gsm","   16.00","USD","US","US","Standard","    9.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-300X400","HGE, Hahnemühle German Etching, 310gsm, 30x40 cm / 12x16""",,"12x16""",,"HGE","310gsm","   20.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-300X400","HGE, Hahnemühle German Etching, 310gsm, 30x40 cm / 12x16""",,"12x16""",,"HGE","310gsm","   20.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-300X400","HGE, Hahnemühle German Etching, 310gsm, 30x40 cm / 12x16""",,"12x16""",,"HGE","310gsm","   20.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-300X400","HGE, Hahnemühle German Etching, 310gsm, 30x40 cm / 12x16""",,"12x16""",,"HGE","310gsm","   20.00","USD","US","US","Standard","    9.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-300X450","HGE, Hahnemühle German Etching, 310gsm, 30x45 cm / 12x18""",,"12x18""",,"HGE","310gsm","   22.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-300X450","HGE, Hahnemühle German Etching, 310gsm, 30x45 cm / 12x18""",,"12x18""",,"HGE","310gsm","   22.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-300X450","HGE, Hahnemühle German Etching, 310gsm, 30x45 cm / 12x18""",,"12x18""",,"HGE","310gsm","   22.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-300X450","HGE, Hahnemühle German Etching, 310gsm, 30x45 cm / 12x18""",,"12x18""",,"HGE","310gsm","   22.00","USD","US","US","Standard","   10.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-400X400","HGE, Hahnemühle German Etching, 310gsm, 40x40 cm / 16x16""",,"16x16""",,"HGE","310gsm","   24.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-400X400","HGE, Hahnemühle German Etching, 310gsm, 40x40 cm / 16x16""",,"16x16""",,"HGE","310gsm","   24.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-400X400","HGE, Hahnemühle German Etching, 310gsm, 40x40 cm / 16x16""",,"16x16""",,"HGE","310gsm","   24.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-400X400","HGE, Hahnemühle German Etching, 310gsm, 40x40 cm / 16x16""",,"16x16""",,"HGE","310gsm","   24.00","USD","US","US","Standard","    9.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-400X500","HGE, Hahnemühle German Etching, 310gsm, 40x50 cm / 16x20""",,"16x20""",,"HGE","310gsm","   26.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-400X500","HGE, Hahnemühle German Etching, 310gsm, 40x50 cm / 16x20""",,"16x20""",,"HGE","310gsm","   26.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-400X500","HGE, Hahnemühle German Etching, 310gsm, 40x50 cm / 16x20""",,"16x20""",,"HGE","310gsm","   26.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-400X500","HGE, Hahnemühle German Etching, 310gsm, 40x50 cm / 16x20""",,"16x20""",,"HGE","310gsm","   26.00","USD","US","US","Standard","   10.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","P-FIN-HGE-400X600","HGE, Hahnemühle German Etching, 310gsm, 40x60 cm / 15.7x23.6""",,"15.7x23.6""",,"HGE","310gsm","   19.00","GBP","GB","US","Budget","    7.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Fine Art Prints","ART-FAP-BAP-10X10","BAP, Budget Art Paper, 180gsm, 25x25cm / 10x10""","25x25cm","10x10""",,"BAP","170gsm","    4.00","GBP","GB","US","Budget","    6.95","    0.00","GBP",5,7,"Not Tracked"
"Prints","Fine Art Prints","ART-FAP-BAP-10X10","BAP, Budget Art Paper, 180gsm, 25x25cm / 10x10""","25x25cm","10x10""",,"BAP","170gsm","    4.00","GBP","GB","US","Express","   20.95","    0.00","GBP",1,3,"Tracked"
"Prints","Fine Art Prints","ART-FAP-BAP-10X10","BAP, Budget Art Paper, 180gsm, 25x25cm / 10x10""","25x25cm","10x10""",,"BAP","170gsm","    4.00","GBP","GB","US","Standard","   10.95","    0.00","GBP",6,9,"Tracked"
"Prints","Fine Art Prints","ART-FAP-BAP-11X14","BAP, Budget Art Paper, 180gsm, 28x35.56cm / 11x14""","28x35.56cm","11x14""",,"BAP","170gsm","    4.00","GBP","GB","US","Budget","    6.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Fine Art Prints","ART-FAP-BAP-11X14","BAP, Budget Art Paper, 180gsm, 28x35.56cm / 11x14""","28x35.56cm","11x14""",,"BAP","170gsm","    4.00","GBP","GB","US","Express","   20.95","    0.00","GBP",1,3,"Tracked"
"Prints","Fine Art Prints","ART-FAP-BAP-11X14","BAP, Budget Art Paper, 180gsm, 28x35.56cm / 11x14""","28x35.56cm","11x14""",,"BAP","170gsm","    4.00","GBP","GB","US","Standard","   10.95","    0.00","GBP",6,9,"Tracked"
"Prints","Fine Art Prints","ART-FAP-BAP-12X12","BAP, Budget Art Paper, 180gsm, 30x30cm / 11.8x11.8""","30x30cm","11.8x11.8""",,"BAP","170gsm","    4.00","GBP","GB","US","Budget","    6.95","    0.00","GBP",5,7,"Not Tracked"
"Prints","Fine Art Prints","ART-FAP-BAP-12X12","BAP, Budget Art Paper, 180gsm, 30x30cm / 11.8x11.8""","30x30cm","11.8x11.8""",,"BAP","170gsm","    4.00","GBP","GB","US","Express","   20.95","    0.00","GBP",1,3,"Tracked"
"Prints","Fine Art Prints","ART-FAP-BAP-12X12","BAP, Budget Art Paper, 180gsm, 30x30cm / 11.8x11.8""","30x30cm","11.8x11.8""",,"BAP","170gsm","    4.00","GBP","GB","US","Standard","   10.95","    0.00","GBP",6,9,"Tracked"
"Prints","Fine Art Prints","ART-FAP-BAP-12X16","BAP, Budget Art Paper, 180gsm, 30x40cm / 11.8x15.7""","30x40cm","11.8x15.7""",,"BAP","170gsm","    5.00","GBP","GB","US","Budget","    6.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Fine Art Prints","ART-FAP-BAP-12X16","BAP, Budget Art Paper, 180gsm, 30x40cm / 11.8x15.7""","30x40cm","11.8x15.7""",,"BAP","170gsm","    5.00","GBP","GB","US","Express","   20.95","    0.00","GBP",1,3,"Tracked"
"Prints","Fine Art Prints","ART-FAP-BAP-12X16","BAP, Budget Art Paper, 180gsm, 30x40cm / 11.8x15.7""","30x40cm","11.8x15.7""",,"BAP","170gsm","    5.00","GBP","GB","US","Standard","   10.95","    0.00","GBP",6,9,"Tracked"
"Prints","Fine Art Prints","ART-FAP-BAP-12X18","BAP, Budget Art Paper, 180gsm, 30x45cm / 11.8x17.7""","30x45cm","11.8x17.7""",,"BAP","170gsm","    7.00","GBP","GB","US","Budget","    7.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Fine Art Prints","ART-FAP-BAP-12X18","BAP, Budget Art Paper, 180gsm, 30x45cm / 11.8x17.7""","30x45cm","11.8x17.7""",,"BAP","170gsm","    7.00","GBP","GB","US","Express","   20.95","    0.00","GBP",1,3,"Tracked"
"Prints","Fine Art Prints","ART-FAP-BAP-12X18","BAP, Budget Art Paper, 180gsm, 30x45cm / 11.8x17.7""","30x45cm","11.8x17.7""",,"BAP","170gsm","    7.00","GBP","GB","US","Standard","   10.95","    0.00","GBP",6,9,"Tracked"
"Prints","Fine Art Prints","ART-FAP-BAP-16X16","BAP, Budget Art Paper, 180gsm, 40x40cm / 15.7x15.7""","40x40cm","15.7x15.7""",,"BAP","170gsm","    7.00","GBP","GB","US","Budget","    6.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Fine Art Prints","ART-FAP-BAP-16X16","BAP, Budget Art Paper, 180gsm, 40x40cm / 15.7x15.7""","40x40cm","15.7x15.7""",,"BAP","170gsm","    7.00","GBP","GB","US","Express","   20.95","    0.00","GBP",1,3,"Tracked"
"Prints","Fine Art Prints","ART-FAP-BAP-16X16","BAP, Budget Art Paper, 180gsm, 40x40cm / 15.7x15.7""","40x40cm","15.7x15.7""",,"BAP","170gsm","    7.00","GBP","GB","US","Standard","   10.95","    0.00","GBP",6,9,"Tracked"
"Prints","Fine Art Prints","ART-FAP-BAP-16X20","BAP, Budget Art Paper, 180gsm, 40x50cm / 15.7x19.7""","40x50cm","15.7x19.7""",,"BAP","170gsm","    7.00","GBP","GB","US","Budget","    7.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Fine Art Prints","ART-FAP-BAP-16X20","BAP, Budget Art Paper, 180gsm, 40x50cm / 15.7x19.7""","40x50cm","15.7x19.7""",,"BAP","170gsm","    7.00","GBP","GB","US","Express","   20.95","    0.00","GBP",1,3,"Tracked"
